,Unnamed: 0,text,fonte,chunk_heading
888,888,"Art. 242. Se para o melhoramento, ou aumento, empregou o devedor trabalho ou
dispêndio, o caso se regulará pelas normas deste Código atinentes às benfeitorias
realizadas pelo possuidor de boa-fé ou de má-fé. Parágrafo único. Quanto aos frutos percebidos, observar-se-á, do mesmo modo, o
disposto neste Código, acerca do possuidor de boa-fé ou de má-fé. Seção IIDas Obrigações de Dar Coisa Incerta",CC,trabalho e dispêndio em imóvel
889,889,"Art. 243. A coisa incerta será indicada, ao menos, pelo gênero e pela quantidade.",CC,coisa incerta
890,890,"Art. 243. A coisa incerta será indicada, ao menos, pelo gênero e pela quantidade.",CC,gênero e quantidade
891,891,"Art. 243. A coisa incerta será indicada, ao menos, pelo gênero e pela quantidade.",CC,identificação da coisa
892,892,"Art. 244. Nas coisas determinadas pelo gênero e pela quantidade, a escolha pertence ao
devedor, se o contrário não resultar do título da obrigação; mas não poderá dar a
coisa pior, nem será obrigado a prestar a melhor.",CC,coisa determinada gênero quantidade
893,893,"Art. 244. Nas coisas determinadas pelo gênero e pela quantidade, a escolha pertence ao
devedor, se o contrário não resultar do título da obrigação; mas não poderá dar a
coisa pior, nem será obrigado a prestar a melhor.",CC,escolha devedor título obrigação
894,894,"Art. 244. Nas coisas determinadas pelo gênero e pela quantidade, a escolha pertence ao
devedor, se o contrário não resultar do título da obrigação; mas não poderá dar a
coisa pior, nem será obrigado a prestar a melhor.",CC,coisa pior melhor
895,895,"Art. 245. Cientificado da escolha o credor, vigorará o disposto na Seção
antecedente.",CC,credor escolha
896,896,"Art. 245. Cientificado da escolha o credor, vigorará o disposto na Seção
antecedente.",CC,vigência escolha credor
897,897,"Art. 245. Cientificado da escolha o credor, vigorará o disposto na Seção
antecedente.",CC,artigo 245 direito civil
898,898,"Art. 246. Antes da escolha, não poderá o devedor alegar perda ou deterioração da
coisa, ainda que por força maior ou caso fortuito. CAPÍTULO IIDas Obrigações de Fazer",CC,deterioração da coisa
899,899,"Art. 246. Antes da escolha, não poderá o devedor alegar perda ou deterioração da
coisa, ainda que por força maior ou caso fortuito. CAPÍTULO IIDas Obrigações de Fazer",CC,perda da coisa
900,900,"Art. 246. Antes da escolha, não poderá o devedor alegar perda ou deterioração da
coisa, ainda que por força maior ou caso fortuito. CAPÍTULO IIDas Obrigações de Fazer",CC,força maior em obrigações de fazer
901,901,"Art. 247. Incorre na obrigação de indenizar perdas e danos o devedor que recusar a
prestação a ele só imposta, ou só por ele exeqüível.",CC,indenização por recusa de prestação
902,902,"Art. 247. Incorre na obrigação de indenizar perdas e danos o devedor que recusar a
prestação a ele só imposta, ou só por ele exeqüível.",CC,obrigação de indenizar por recusa de prestação
903,903,"Art. 247. Incorre na obrigação de indenizar perdas e danos o devedor que recusar a
prestação a ele só imposta, ou só por ele exeqüível.",CC,recusa de prestação e indenização
904,904,"Art. 248. Se a prestação do fato tornar-se impossível sem culpa do devedor,
resolver-se-á a obrigação; se por culpa dele, responderá por perdas e danos.",CC,impossibilidade de cumprimento da obrigação
905,905,"Art. 248. Se a prestação do fato tornar-se impossível sem culpa do devedor,
resolver-se-á a obrigação; se por culpa dele, responderá por perdas e danos.",CC,resolução contratual por impossibilidade
906,906,"Art. 248. Se a prestação do fato tornar-se impossível sem culpa do devedor,
resolver-se-á a obrigação; se por culpa dele, responderá por perdas e danos.",CC,perdas e danos por culpa do devedor
907,907,"Art. 249. Se o fato puder ser executado por terceiro, será livre ao credor mandá-lo
executar à custa do devedor, havendo recusa ou mora deste, sem prejuízo da indenização
cabível. Parágrafo único. Em caso de urgência, pode o credor, independentemente de
autorização judicial, executar ou mandar executar o fato, sendo depois ressarcido. CAPÍTULO IIIDas Obrigações de Não Fazer",CC,obrigação de fazer
908,908,"Art. 249. Se o fato puder ser executado por terceiro, será livre ao credor mandá-lo
executar à custa do devedor, havendo recusa ou mora deste, sem prejuízo da indenização
cabível. Parágrafo único. Em caso de urgência, pode o credor, independentemente de
autorização judicial, executar ou mandar executar o fato, sendo depois ressarcido. CAPÍTULO IIIDas Obrigações de Não Fazer",CC,execução de obrigação
909,909,"Art. 249. Se o fato puder ser executado por terceiro, será livre ao credor mandá-lo
executar à custa do devedor, havendo recusa ou mora deste, sem prejuízo da indenização
cabível. Parágrafo único. Em caso de urgência, pode o credor, independentemente de
autorização judicial, executar ou mandar executar o fato, sendo depois ressarcido. CAPÍTULO IIIDas Obrigações de Não Fazer",CC,cumprimento de obrigação
910,910,"Art. 250. Extingue-se a obrigação de não fazer, desde que, sem culpa do devedor, se
lhe torne impossível abster-se do ato, que se obrigou a não praticar.",CC,impossibilidade de cumprimento
911,911,"Art. 250. Extingue-se a obrigação de não fazer, desde que, sem culpa do devedor, se
lhe torne impossível abster-se do ato, que se obrigou a não praticar.",CC,obrigação de não fazer
912,912,"Art. 250. Extingue-se a obrigação de não fazer, desde que, sem culpa do devedor, se
lhe torne impossível abster-se do ato, que se obrigou a não praticar.",CC,extinção da obrigação
913,913,"Art. 251. Praticado pelo devedor o ato, a cuja abstenção se obrigara, o credor pode
exigir dele que o desfaça, sob pena de se desfazer à sua custa, ressarcindo o culpado
perdas e danos. Parágrafo único. Em caso de urgência, poderá o credor desfazer ou mandar desfazer,
independentemente de autorização judicial, sem prejuízo do ressarcimento devido. CAPÍTULO IVDas Obrigações Alternativas",CC,obrigação de não fazer
914,914,"Art. 251. Praticado pelo devedor o ato, a cuja abstenção se obrigara, o credor pode
exigir dele que o desfaça, sob pena de se desfazer à sua custa, ressarcindo o culpado
perdas e danos. Parágrafo único. Em caso de urgência, poderá o credor desfazer ou mandar desfazer,
independentemente de autorização judicial, sem prejuízo do ressarcimento devido. CAPÍTULO IVDas Obrigações Alternativas",CC,obrigação negativa
915,915,"Art. 251. Praticado pelo devedor o ato, a cuja abstenção se obrigara, o credor pode
exigir dele que o desfaça, sob pena de se desfazer à sua custa, ressarcindo o culpado
perdas e danos. Parágrafo único. Em caso de urgência, poderá o credor desfazer ou mandar desfazer,
independentemente de autorização judicial, sem prejuízo do ressarcimento devido. CAPÍTULO IVDas Obrigações Alternativas",CC,ato ilícito
916,916,"Art. 251. Praticado pelo devedor o ato, a cuja abstenção se obrigara, o credor pode
exigir dele que o desfaça, sob pena de se desfazer à sua custa, ressarcindo o culpado
perdas e danos. Parágrafo único. Em caso de urgência, poderá o credor desfazer ou mandar desfazer,
independentemente de autorização judicial, sem prejuízo do ressarcimento devido. CAPÍTULO IVDas Obrigações Alternativas",CC,
917,917,"Art. 252. Nas obrigações alternativas, a escolha cabe ao devedor, se outra coisa não
se estipulou.",CC,obrigação alternativa
918,918,"Art. 252. Nas obrigações alternativas, a escolha cabe ao devedor, se outra coisa não
se estipulou.",CC,escolha do devedor
919,919,"Art. 252. Nas obrigações alternativas, a escolha cabe ao devedor, se outra coisa não
se estipulou.",CC,direito de escolha
920,920,"Art. 252 - § 1oNão pode o devedor obrigar o credor a receber parte em uma
prestação e parte em outra.",CC,obrigação indivisível
921,921,"Art. 252 - § 1oNão pode o devedor obrigar o credor a receber parte em uma
prestação e parte em outra.",CC,prestações alternativas
922,922,"Art. 252 - § 1oNão pode o devedor obrigar o credor a receber parte em uma
prestação e parte em outra.",CC,credor direito escolha
923,923,"Art. 252 - § 2oQuando a obrigação for de prestações periódicas, a
faculdade de opção poderá ser exercida em cada período.",CC,obrigação de prestações periódicas
924,924,"Art. 252 - § 2oQuando a obrigação for de prestações periódicas, a
faculdade de opção poderá ser exercida em cada período.",CC,faculdade de opção em prestações periódicas
925,925,"Art. 252 - § 2oQuando a obrigação for de prestações periódicas, a
faculdade de opção poderá ser exercida em cada período.",CC,período de obrigação periódica
926,926,"Art. 252 - § 3oNo caso de pluralidade de optantes, não havendo acordo
unânime entre eles, decidirá o juiz, findo o prazo por este assinado para a
deliberação.",CC,pluralidade de optantes
927,927,"Art. 252 - § 3oNo caso de pluralidade de optantes, não havendo acordo
unânime entre eles, decidirá o juiz, findo o prazo por este assinado para a
deliberação.",CC,acordo unânime
928,928,"Art. 252 - § 3oNo caso de pluralidade de optantes, não havendo acordo
unânime entre eles, decidirá o juiz, findo o prazo por este assinado para a
deliberação.",CC,decisão judicial
929,929,"Art. 252 - § 4oSe o título deferir a opção a terceiro, e este não quiser,
ou não puder exercê-la, caberá ao juiz a escolha se não houver acordo entre as partes.",CC,Art. 252 § 4o
930,930,"Art. 252 - § 4oSe o título deferir a opção a terceiro, e este não quiser,
ou não puder exercê-la, caberá ao juiz a escolha se não houver acordo entre as partes.",CC,escolha do juiz
931,931,"Art. 252 - § 4oSe o título deferir a opção a terceiro, e este não quiser,
ou não puder exercê-la, caberá ao juiz a escolha se não houver acordo entre as partes.",CC,direito de preferência
932,932,"Art. 253. Se uma das duas prestações não puder ser objeto de obrigação ou se
tornada inexeqüível, subsistirá o débito quanto à outra.",CC,substituição de prestação
933,933,"Art. 253. Se uma das duas prestações não puder ser objeto de obrigação ou se
tornada inexeqüível, subsistirá o débito quanto à outra.",CC,inexecução de obrigação
934,934,"Art. 253. Se uma das duas prestações não puder ser objeto de obrigação ou se
tornada inexeqüível, subsistirá o débito quanto à outra.",CC,débito alternativo
935,935,"Art. 254. Se, por culpa do devedor, não se puder cumprir nenhuma das prestações,
não competindo ao credor a escolha, ficará aquele obrigado a pagar o valor da que por
último se impossibilitou, mais as perdas e danos que o caso determinar.",CC,impossibilidade de cumprimento da prestação
936,936,"Art. 254. Se, por culpa do devedor, não se puder cumprir nenhuma das prestações,
não competindo ao credor a escolha, ficará aquele obrigado a pagar o valor da que por
último se impossibilitou, mais as perdas e danos que o caso determinar.",CC,culpa do devedor
937,937,"Art. 254. Se, por culpa do devedor, não se puder cumprir nenhuma das prestações,
não competindo ao credor a escolha, ficará aquele obrigado a pagar o valor da que por
último se impossibilitou, mais as perdas e danos que o caso determinar.",CC,obrigação de pagamento do valor da última prestação impossibilitada
938,938,"Art. 255. Quando a escolha couber ao credor e uma das prestações tornar-se
impossível por culpa do devedor, o credor terá direito de exigir a prestação
subsistente ou o valor da outra, com perdas e danos; se, por culpa do devedor, ambas as
prestações se tornarem inexeqüíveis, poderá o credor reclamar o valor de qualquer das
duas, além da indenização por perdas e danos.",CC,impossibilidade de prestação
